observation_id,date,time,species_guess,scientific_name,rank,taxon_id,coordinates,place,lat_lon,grade,user
282465243,5/3/2025,2025-05-03T13:18:00-06:00,Lesser Starlet Coral,Siderastrea radians,species,112555,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",needs_id,d_gonzalez
282465241,5/3/2025,2025-05-03T13:14:00-06:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",needs_id,d_gonzalez
282465238,5/3/2025,2025-05-03T13:17:00-06:00,Common Lionfish,Pterois volitans,species,47280,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",research,d_gonzalez
281375281,4/30/2025,2025-04-30T19:54:00-05:00,Yellowbanded Coral Shrimp,Stenopus scutellatus,species,295428,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375280,4/30/2025,2025-04-30T19:54:00-05:00,Spotted Moray,Gymnothorax moringa,species,128105,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375277,4/30/2025,2025-04-30T19:52:00-05:00,Calamus,Calamus,genus,49239,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375275,4/30/2025,2025-04-30T19:50:00-05:00,Grooved Brain Coral,Diploria labyrinthiformis,species,504638,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375274,4/30/2025,2025-04-30T19:35:00-05:00,Spotted Porcupinefish,Diodon hystrix,species,52313,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375272,4/30/2025,2025-04-30T19:33:00-05:00,Giant Basket Star,Astrophyton muricatum,species,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375270,4/30/2025,2025-04-30T19:29:00-05:00,Spotted Drum,Equetus punctatus,species,1316037,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375269,4/30/2025,2025-04-30T19:27:00-05:00,Banded Coral Shrimp,Stenopus hispidus,species,121669,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375267,4/30/2025,2025-04-30T19:25:00-05:00,Giant Basket Star,Astrophyton muricatum,species,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375266,4/30/2025,2025-04-30T19:25:00-05:00,Giant Basket Star,Astrophyton muricatum,species,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375265,4/30/2025,2025-04-30T19:24:00-05:00,Giant Basket Star,Astrophyton muricatum,species,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375262,4/30/2025,2025-04-30T19:23:00-05:00,Spotted Drum,Equetus punctatus,species,1316037,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375260,4/30/2025,2025-04-30T19:21:00-05:00,West Indian spider crab,Maguimithrax spinosissimus,species,951390,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375259,4/30/2025,2025-04-30T19:21:00-05:00,Knobby Anemone,Laviactis lucida,species,569548,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375258,4/30/2025,2025-04-30T19:21:00-05:00,Pederson Cleaner Shrimp,Ancylomenes pedersoni,species,495701,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375256,4/30/2025,2025-04-30T19:20:00-05:00,Knobby Anemone,Laviactis lucida,species,569548,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375254,4/30/2025,2025-04-30T19:20:00-05:00,Spotted Porcupinefish,Diodon hystrix,species,52313,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375253,4/30/2025,2025-04-30T19:19:00-05:00,Sea Anemones,Actiniaria,order,47797,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375251,4/30/2025,2025-04-30T19:14:00-05:00,Spotfin Butterflyfish,Chaetodon ocellatus,species,49273,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375249,4/30/2025,2025-04-30T19:13:00-05:00,Mithracidae,Mithracidae,family,132529,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375247,4/30/2025,2025-04-30T19:13:00-05:00,Giant Basket Star,Astrophyton muricatum,species,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375245,4/30/2025,2025-04-30T19:12:00-05:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375244,4/30/2025,2025-04-30T12:43:00-05:00,Great Barracuda,Sphyraena barracuda,species,47251,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375243,4/30/2025,2025-04-30T12:42:00-05:00,Donkey Dung Sea Cucumber,Holothuria mexicana,species,82512,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375240,4/30/2025,2025-04-30T12:39:00-05:00,Red Cushion Sea Star,Oreaster reticulatus,species,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375239,4/30/2025,2025-04-30T12:41:00-05:00,Red Cushion Sea Star,Oreaster reticulatus,species,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375238,4/30/2025,2025-04-30T12:38:00-05:00,Scrawled Cowfish,Acanthostracion quadricornis,species,49925,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375235,4/30/2025,2025-04-30T12:38:00-05:00,Red Cushion Sea Star,Oreaster reticulatus,species,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375234,4/30/2025,2025-04-30T12:36:00-05:00,Rough File Clam,Ctenoides scaber,species,984479,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375233,4/30/2025,2025-04-30T12:36:00-05:00,Swimming Crabs,Portunidae,family,49506,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",needs_id,d_gonzalez
281375230,4/30/2025,2025-04-30T12:35:00-05:00,Chocolate Chip Sea Cucumber,Isostichopus badionotus,species,128128,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375229,4/30/2025,2025-04-30T12:34:00-05:00,Yellowline Arrow Crab,Stenorhynchus seticornis,species,128121,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375228,4/30/2025,2025-04-30T12:34:00-05:00,Chocolate Chip Sea Cucumber,Isostichopus badionotus,species,128128,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375223,4/30/2025,2025-04-30T12:34:00-05:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",needs_id,d_gonzalez
281375221,4/30/2025,2025-04-30T12:33:00-05:00,Red Cushion Sea Star,Oreaster reticulatus,species,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375219,4/30/2025,2025-04-30T12:32:00-05:00,Sponge Zoanthid,Umimayanthus parasiticus,species,937290,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375216,4/30/2025,2025-04-30T12:30:00-05:00,Red Cushion Sea Star,Oreaster reticulatus,species,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375215,4/30/2025,2025-04-30T12:32:00-05:00,Rough File Clam,Ctenoides scaber,species,984479,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375214,4/30/2025,2025-04-30T12:29:00-05:00,Red Cushion Sea Star,Oreaster reticulatus,species,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez
281375207,4/30/2025,2025-04-30T11:52:00-05:00,Stoplight Parrotfish,Sparisoma viride,species,112867,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375206,4/30/2025,2025-04-30T11:51:00-05:00,Sponges,Porifera,phylum,48824,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375205,4/30/2025,2025-04-30T11:50:00-05:00,Coryphopterus,Coryphopterus,genus,62596,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375203,4/30/2025,2025-04-30T11:50:00-05:00,Octocorals,Octocorallia,subclass,340493,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375201,4/30/2025,2025-04-30T11:48:00-05:00,Frond Oyster,Dendostrea frons,species,133988,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375200,4/30/2025,2025-04-30T11:45:00-05:00,Yellowline Arrow Crab,Stenorhynchus seticornis,species,128121,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375199,4/30/2025,2025-04-30T11:35:00-05:00,Stoplight Parrotfish,Sparisoma viride,species,112867,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375198,4/30/2025,2025-04-30T11:32:00-05:00,Atlantic Spadefish,Chaetodipterus faber,species,49316,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375197,4/30/2025,2025-04-30T11:31:00-05:00,Epinephelus,Epinephelus,genus,49497,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375195,4/30/2025,2025-04-30T11:31:00-05:00,Tomtate,Haemulon aurolineatum,species,49950,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375194,4/30/2025,2025-04-30T11:30:00-05:00,Bearded Fireworm,Hermodice carunculata,species,49520,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375193,4/30/2025,2025-04-30T11:27:00-05:00,Pederson Cleaner Shrimp,Ancylomenes pedersoni,species,495701,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375189,4/30/2025,2025-04-30T11:27:00-05:00,Graysby,Cephalopholis cruentata,species,96991,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375188,4/30/2025,2025-04-30T11:25:00-05:00,Yellow Stingray,Urobatis jamaicensis,species,49199,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375187,4/30/2025,2025-04-30T11:24:00-05:00,Doctorfish,Acanthurus chirurgus,species,121195,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375186,4/30/2025,2025-04-30T11:24:00-05:00,Atlantic Blue Tang,Acanthurus coeruleus,species,121196,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375184,4/30/2025,2025-04-30T11:23:00-05:00,Octocorals,Octocorallia,subclass,340493,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375185,4/30/2025,2025-04-30T11:22:00-05:00,Caribbean Reef Squid,Sepioteuthis sepioidea,species,49440,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375180,4/30/2025,2025-04-30T11:21:00-05:00,Atlantic Sergeant Major,Abudefduf saxatilis,species,49402,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375178,4/30/2025,2025-04-30T11:20:00-05:00,Scarus,Scarus,genus,49693,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375177,4/30/2025,2025-04-30T11:18:00-05:00,Caribbean Reef Squid,Sepioteuthis sepioidea,species,49440,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375174,4/30/2025,2025-04-30T11:16:00-05:00,Yellowtail Snapper,Ocyurus chrysurus,species,47292,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375173,4/30/2025,2025-04-30T11:16:00-05:00,Southern Stingray,Hypanus americanus,species,623850,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375172,4/30/2025,2025-04-30T11:15:00-05:00,Stoplight Parrotfish,Sparisoma viride,species,112867,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375171,4/30/2025,2025-04-30T11:14:00-05:00,Scoly Corals,Scolymia,genus,57577,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375170,4/30/2025,2025-04-30T11:13:00-05:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375169,4/30/2025,2025-04-30T11:13:00-05:00,Striped Parrotfish,Scarus iseri,species,49690,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375167,4/30/2025,2025-04-30T11:13:00-05:00,Schoolmaster Snapper,Lutjanus apodus,species,81989,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375166,4/30/2025,2025-04-30T11:13:00-05:00,Agaricia,Agaricia,genus,86272,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375165,4/30/2025,2025-04-30T11:12:00-05:00,Yellowtail Snapper,Ocyurus chrysurus,species,47292,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375159,4/30/2025,2025-04-30T10:19:00-05:00,Sparisoma,Sparisoma,genus,49931,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375158,4/30/2025,2025-04-30T10:20:00-05:00,White Grunt,Haemulon plumierii,species,49951,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375156,4/30/2025,2025-04-30T10:18:00-05:00,Branching Fire Coral,Millepora alcicornis,species,105877,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375152,4/30/2025,2025-04-30T10:17:00-05:00,White Grunt,Haemulon plumierii,species,49951,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375151,4/30/2025,2025-04-30T10:16:00-05:00,White Grunt,Haemulon plumierii,species,49951,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375150,4/30/2025,2025-04-30T10:16:00-05:00,Donkey Dung Sea Cucumber,Holothuria mexicana,species,82512,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375148,4/30/2025,2025-04-30T10:14:00-05:00,Furry Sea Cucumber,Astichopus multifidus,species,135311,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375147,4/30/2025,2025-04-30T10:13:00-05:00,Brittle Stars,Ophiuroidea,class,48836,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375146,4/30/2025,2025-04-30T10:13:00-05:00,Donkey Dung Sea Cucumber,Holothuria mexicana,species,82512,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375145,4/30/2025,2025-04-30T10:11:00-05:00,Bar Jack,Caranx ruber,species,82330,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375143,4/30/2025,2025-04-30T10:09:00-05:00,Four-eyed Butterflyfish,Chaetodon capistratus,species,52956,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375142,4/30/2025,2025-04-30T10:10:00-05:00,Schoolmaster Snapper,Lutjanus apodus,species,81989,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375139,4/30/2025,2025-04-30T10:09:00-05:00,Stoplight Parrotfish,Sparisoma viride,species,112867,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375138,4/30/2025,2025-04-30T10:09:00-05:00,Striped Parrotfish,Scarus iseri,species,49690,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez
281375136,4/30/2025,2025-04-30T10:08:00-05:00,Graysby,Cephalopholis cruentata,species,96991,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
281375128,4/30/2025,2025-04-30T10:06:00-05:00,Lamarck's Sheet Coral,Agaricia lamarcki,species,93527,"[-82.20648665, 9.3564833136]",Panama,"9.3564833136,-82.20648665",needs_id,d_gonzalez
281375127,4/30/2025,2025-04-30T10:06:00-05:00,Stoplight Parrotfish,Sparisoma viride,species,112867,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez
