observation_id,date,time,species_guess,taxon_id,coordinates,place,lat_lon,grade,user,kingdom,phylum,class,order,family,genus,scientific_name,rank
282465325,5/4/2025,2025-05-04T10:08:00-06:00,Brittle Stars,48836,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,,,,Ophiuroidea,class
282465321,5/4/2025,2025-05-04T10:07:00-06:00,Slate Pencil Urchin,47836,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris tribuloides,species
282465318,5/4/2025,2025-05-04T10:02:00-06:00,Agaricia,86272,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Agaricia,Agaricia,genus
282465316,5/4/2025,2025-05-04T10:00:00-06:00,Pennaria,191218,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pennariidae,Pennaria,Pennaria,genus
282465315,5/4/2025,2025-05-04T09:59:00-06:00,Acanthurus,55382,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus,genus
282465312,5/4/2025,2025-05-04T09:59:00-06:00,Atlantic Blue Tang,121196,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus coeruleus,species
282465307,5/4/2025,2025-05-04T09:59:00-06:00,Graysby,96991,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Epinephelidae,Cephalopholis,Cephalopholis cruentata,species
282465306,5/4/2025,2025-05-04T09:58:00-06:00,Plexaurid Sea Fans,85999,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Plexauridae,,Plexauridae,family
282465305,5/4/2025,2025-05-04T09:59:00-06:00,Caribbean Sea Mat,324157,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Zoantharia,Sphenopidae,Palythoa,Palythoa caribaeorum,species
282465297,5/4/2025,2025-05-04T09:52:00-06:00,Stony Corals,47532,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,,,Scleractinia,order
282465296,5/4/2025,2025-05-04T09:49:00-06:00,Plexaurid Sea Fans,85999,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Plexauridae,,Plexauridae,family
282465295,5/4/2025,2025-05-04T09:48:00-06:00,Slate Pencil Urchin,47836,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris tribuloides,species
282465294,5/4/2025,2025-05-04T09:44:00-06:00,Lettuce Sea Slug,119875,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",research,d_gonzalez,Animalia,Mollusca,Gastropoda,,Plakobranchidae,Elysia,Elysia crispata,species
282465293,5/4/2025,2025-05-04T09:46:00-06:00,Bearded Fireworm,49520,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",research,d_gonzalez,Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Hermodice,Hermodice carunculata,species
282465292,5/4/2025,2025-05-04T09:40:00-06:00,Labrisomus,89289,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Blenniiformes,Labrisomidae,Labrisomus,Labrisomus,genus
282465289,5/4/2025,2025-05-04T09:39:00-06:00,Atlantic Rock-boring Urchin,194691,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,species
282465288,5/4/2025,2025-05-04T09:36:00-06:00,Slate Pencil Urchin,47836,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris tribuloides,species
282465287,5/4/2025,2025-05-04T10:24:00-06:00,Mustard Hill Coral,110084,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Poritidae,Porites,Porites astreoides,species
282465283,5/4/2025,2025-05-04T11:12:00-06:00,Knobby Brain Coral,504640,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
282465277,5/4/2025,2025-05-04T09:34:00-06:00,Pore Corals,47530,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Poritidae,Porites,Porites,genus
282465276,5/4/2025,2025-05-04T09:33:00-06:00,Massive Starlet Coral,112557,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Rhizangiidae,Siderastrea,Siderastrea siderea,species
282465275,5/4/2025,2025-05-04T10:10:00-06:00,Stony Corals,47532,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,,,Scleractinia,order
282465269,5/4/2025,2025-05-04T09:30:00-06:00,Stony Corals,47532,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,,,Scleractinia,order
282465263,5/4/2025,2025-05-04T09:39:00-06:00,Knobby Brain Coral,504640,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
282465262,5/4/2025,2025-05-04T09:29:00-06:00,"Pike-Blennies, Tube-Blennies, and Flagblennies",85674,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Blenniiformes,Chaenopsidae,,Chaenopsidae,family
282465261,5/4/2025,2025-05-04T09:33:00-06:00,Boulder Brain Coral,98317,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Colpophyllia,Colpophyllia natans,species
282465255,5/4/2025,2025-05-04T09:29:00-06:00,Knobby Brain Coral,504640,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
282465249,5/4/2025,2025-05-04T09:56:00-06:00,Knobby Brain Coral,504640,"[-82.6944956837, 9.6428193444]","Limón Province, Punta Uva, Costa Rica","9.6428193444,-82.6944956837",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
282465248,5/3/2025,2025-05-03T13:21:00-06:00,Haemulon,49264,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon,Haemulon,genus
282465247,5/3/2025,2025-05-03T13:18:00-06:00,Malacostracans,47187,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",needs_id,d_gonzalez,Animalia,Arthropoda,Malacostraca,,,,Malacostraca,class
282465243,5/3/2025,2025-05-03T13:18:00-06:00,Lesser Starlet Coral,112555,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Rhizangiidae,Siderastrea,Siderastrea radians,species
282465241,5/3/2025,2025-05-03T13:14:00-06:00,Atlantic Long-spined Sea Urchin,52290,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema antillarum,species
282465238,5/3/2025,2025-05-03T13:17:00-06:00,Common Lionfish,47280,"[-82.8245257863, 9.7456766122]","Limón Province, Cahuita, Costa Rica","9.7456766122,-82.8245257863",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Pterois,Pterois volitans,species
281375281,4/30/2025,2025-04-30T19:54:00-05:00,Yellowbanded Coral Shrimp,295428,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,Stenopus scutellatus,species
281375280,4/30/2025,2025-04-30T19:54:00-05:00,Spotted Moray,128105,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Gymnothorax,Gymnothorax moringa,species
281375277,4/30/2025,2025-04-30T19:52:00-05:00,Calamus,49239,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,Calamus,Calamus,genus
281375275,4/30/2025,2025-04-30T19:50:00-05:00,Grooved Brain Coral,504638,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Diploria,Diploria labyrinthiformis,species
281375274,4/30/2025,2025-04-30T19:35:00-05:00,Spotted Porcupinefish,52313,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Diodontidae,Diodon,Diodon hystrix,species
281375272,4/30/2025,2025-04-30T19:33:00-05:00,Giant Basket Star,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrophyton,Astrophyton muricatum,species
281375270,4/30/2025,2025-04-30T19:29:00-05:00,Spotted Drum,1316037,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Sciaenidae,Equetus,Equetus punctatus,species
281375269,4/30/2025,2025-04-30T19:27:00-05:00,Banded Coral Shrimp,121669,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Stenopodidae,Stenopus,Stenopus hispidus,species
281375267,4/30/2025,2025-04-30T19:25:00-05:00,Giant Basket Star,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrophyton,Astrophyton muricatum,species
281375266,4/30/2025,2025-04-30T19:25:00-05:00,Giant Basket Star,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrophyton,Astrophyton muricatum,species
281375265,4/30/2025,2025-04-30T19:24:00-05:00,Giant Basket Star,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrophyton,Astrophyton muricatum,species
281375262,4/30/2025,2025-04-30T19:23:00-05:00,Spotted Drum,1316037,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Sciaenidae,Equetus,Equetus punctatus,species
281375260,4/30/2025,2025-04-30T19:21:00-05:00,West Indian spider crab,951390,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Mithracidae,Maguimithrax,Maguimithrax spinosissimus,species
281375259,4/30/2025,2025-04-30T19:21:00-05:00,Knobby Anemone,569548,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Laviactis,Laviactis lucida,species
281375258,4/30/2025,2025-04-30T19:21:00-05:00,Pederson Cleaner Shrimp,495701,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Ancylomenes,Ancylomenes pedersoni,species
281375256,4/30/2025,2025-04-30T19:20:00-05:00,Knobby Anemone,569548,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Laviactis,Laviactis lucida,species
281375254,4/30/2025,2025-04-30T19:20:00-05:00,Spotted Porcupinefish,52313,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Diodontidae,Diodon,Diodon hystrix,species
281375253,4/30/2025,2025-04-30T19:19:00-05:00,Sea Anemones,47797,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,,,Actiniaria,order
281375251,4/30/2025,2025-04-30T19:14:00-05:00,Spotfin Butterflyfish,49273,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,Chaetodon,Chaetodon ocellatus,species
281375249,4/30/2025,2025-04-30T19:13:00-05:00,Mithracidae,132529,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",needs_id,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Mithracidae,,Mithracidae,family
281375247,4/30/2025,2025-04-30T19:13:00-05:00,Giant Basket Star,128117,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrophyton,Astrophyton muricatum,species
281375245,4/30/2025,2025-04-30T19:12:00-05:00,Atlantic Long-spined Sea Urchin,52290,"[-82.2408032, 9.3407804]","Bocas del Toro, Bocas del Toro Province, Panama","9.3407804,-82.2408032",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema antillarum,species
281375244,4/30/2025,2025-04-30T12:43:00-05:00,Great Barracuda,47251,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Chordata,Teleostei,Carangaria incertae sedis,Sphyraenidae,Sphyraena,Sphyraena barracuda,species
281375243,4/30/2025,2025-04-30T12:42:00-05:00,Donkey Dung Sea Cucumber,82512,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria mexicana,species
281375240,4/30/2025,2025-04-30T12:39:00-05:00,Red Cushion Sea Star,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,Oreaster reticulatus,species
281375239,4/30/2025,2025-04-30T12:41:00-05:00,Red Cushion Sea Star,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,Oreaster reticulatus,species
281375238,4/30/2025,2025-04-30T12:38:00-05:00,Scrawled Cowfish,49925,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Ostraciidae,Acanthostracion,Acanthostracion quadricornis,species
281375235,4/30/2025,2025-04-30T12:38:00-05:00,Red Cushion Sea Star,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,Oreaster reticulatus,species
281375234,4/30/2025,2025-04-30T12:36:00-05:00,Rough File Clam,984479,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Mollusca,Bivalvia,Limida,Limidae,Ctenoides,Ctenoides scaber,species
281375233,4/30/2025,2025-04-30T12:36:00-05:00,Swimming Crabs,49506,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",needs_id,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,,Portunidae,family
281375230,4/30/2025,2025-04-30T12:35:00-05:00,Chocolate Chip Sea Cucumber,128128,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,Isostichopus badionotus,species
281375229,4/30/2025,2025-04-30T12:34:00-05:00,Yellowline Arrow Crab,128121,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Inachoididae,Stenorhynchus,Stenorhynchus seticornis,species
281375228,4/30/2025,2025-04-30T12:34:00-05:00,Chocolate Chip Sea Cucumber,128128,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Isostichopus,Isostichopus badionotus,species
281375223,4/30/2025,2025-04-30T12:34:00-05:00,Sea Cucumbers,47720,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
281375221,4/30/2025,2025-04-30T12:33:00-05:00,Red Cushion Sea Star,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,Oreaster reticulatus,species
281375219,4/30/2025,2025-04-30T12:32:00-05:00,Sponge Zoanthid,937290,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Zoantharia,Parazoanthidae,Umimayanthus,Umimayanthus parasiticus,species
281375216,4/30/2025,2025-04-30T12:30:00-05:00,Red Cushion Sea Star,49500,"[-82.2367872298, 9.3387546824]","Isla Carenero, Provincia de Bocas del Toro, Panama","9.3387546824,-82.2367872298",research,d_gonzalez,Animalia,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Oreaster,Oreaster reticulatus,species
